time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
5.233333,0.000000,0.000000,0.164544,1.000000,0.000000,0.196557,1.000000,0.000000,0.837955,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.840705,0.637197,0.078077,0.000000,0.385700,0.364509,0.031533,0.614759,0.397794,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.830464,0.000000,0.000000,1.000000,0.550806,1.000000,1.000000,1.000000,0.327268,0.903932,0.000000,0.855960,0.033643,0.099977,1.000000,0.549378,0.994129,0.896221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.920013,0.000000,0.000000,0.000000,0.130527,0.030188,0.493634,0.972434,0.383286,0.000000,0.000000,0.000000,0.929774,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.974235,1.000000,1.000000,1.000000
5.266667,0.000000,0.000000,0.528472,1.000000,0.000000,0.180591,1.000000,0.028760,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.859173,0.693479,0.117120,0.000000,0.418031,0.415197,0.000000,0.952660,0.407674,0.185222,0.000000,1.000000,0.134741,1.000000,1.000000,1.000000,0.980176,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.307356,0.940407,0.000000,0.000000,0.000000,0.000000,0.945639,0.548037,0.539797,0.316929,0.000000,0.479149,0.000000,0.000000,0.000000,0.000000,0.386971,0.000000,0.000000,0.000000,0.000000,0.050029,0.382603,0.820004,0.364393,0.000000,0.000000,0.000000,0.761424,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.951327,1.000000,1.000000,1.000000
5.300000,0.000000,0.001218,0.781804,1.000000,0.000000,0.165407,1.000000,0.120003,0.000000,0.854179,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.859204,0.649840,0.137048,0.000000,0.392951,0.398434,0.000000,0.990476,0.443594,0.393796,0.000000,1.000000,0.374468,1.000000,1.000000,1.000000,0.984910,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.266932,0.737249,0.000000,0.000000,0.000000,0.000000,0.532995,0.572348,0.215539,0.000000,0.000000,0.807967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004240,0.000000,0.041653,0.303134,0.670213,0.333479,0.000000,0.000000,0.000000,0.642696,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.688679,1.000000,1.000000,1.000000,1.000000
5.333333,0.000000,0.000000,0.737999,1.000000,0.000000,0.172444,1.000000,0.007530,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.852533,0.633988,0.000000,0.000000,0.385140,0.391766,0.000000,1.000000,0.402993,0.253958,0.000000,1.000000,0.244452,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.932024,1.000000,1.000000,1.000000,0.131491,0.554432,0.000000,0.000000,0.000000,0.000000,0.855602,0.556660,0.265106,0.283046,0.000000,0.337362,0.000000,0.000000,0.000000,0.000000,0.540078,0.000000,0.000000,0.116931,0.000000,0.063899,0.335656,0.696828,0.279377,0.000000,0.000000,0.000000,0.569250,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
5.366667,0.010632,0.000000,0.773674,1.000000,0.000000,0.208493,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.853406,0.653190,0.000000,0.000000,0.351329,0.395741,0.000000,0.995859,0.275502,0.052642,0.000000,1.000000,0.056181,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.584383,1.000000,1.000000,1.000000,0.002849,0.320318,0.000000,0.000000,0.000000,0.000000,0.731140,0.477974,0.476164,0.547247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.915297,0.000000,0.038432,0.067339,0.086413,0.072375,0.364682,0.489410,0.264559,0.000000,0.000000,0.000000,0.474889,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.978574,1.000000,1.000000,1.000000
5.400000,0.022953,0.000000,0.761536,1.000000,0.000000,0.196210,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.856714,0.658396,0.000000,0.000000,0.364978,0.393046,0.000000,0.991993,0.254098,0.082917,0.000000,1.000000,0.047659,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.640272,1.000000,1.000000,1.000000,0.048295,0.386726,0.000000,0.000000,0.000000,0.000000,0.467974,0.450629,0.447100,0.449514,0.000000,0.044023,0.000000,0.000000,0.000000,0.000000,0.720834,0.000000,0.000000,0.000000,0.059191,0.070703,0.428470,0.446250,0.305341,0.000000,0.000000,0.000000,0.480127,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.964823,1.000000,1.000000,1.000000
5.433333,0.000000,0.000000,0.629532,1.000000,0.000000,0.184081,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.857665,0.652561,0.000000,0.000000,0.390332,0.389068,0.000000,0.996830,0.296235,0.078683,0.000000,1.000000,0.013910,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.713290,1.000000,1.000000,1.000000,0.135467,0.573911,0.000000,0.000000,0.000000,0.000000,0.665187,0.472600,0.490736,0.452843,0.000000,0.139994,0.000000,0.000000,0.000000,0.000000,0.760236,0.000000,0.000000,0.000000,0.043385,0.066072,0.417224,0.599931,0.335128,0.000000,0.000000,0.000000,0.588017,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.962304,1.000000,1.000000,1.000000
5.466667,0.000000,0.000000,0.628513,1.000000,0.000000,0.187606,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.859621,0.655132,0.000000,0.000000,0.391189,0.389920,0.000000,0.994842,0.295679,0.065749,0.000000,1.000000,0.002692,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.706609,1.000000,1.000000,1.000000,0.131039,0.574452,0.000000,0.000000,0.000000,0.000000,0.670638,0.470000,0.513149,0.474611,0.000000,0.121331,0.000000,0.000000,0.000000,0.000000,0.794258,0.000000,0.000000,0.000000,0.049097,0.068269,0.387401,0.597532,0.331768,0.000000,0.000000,0.000000,0.586538,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.961211,1.000000,1.000000,1.000000
5.500000,0.000000,0.000000,0.652365,1.000000,0.000000,0.192438,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.860704,0.653877,0.000000,0.000000,0.390282,0.390440,0.000000,0.997594,0.280799,0.049273,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.670458,1.000000,1.000000,1.000000,0.115917,0.537602,0.000000,0.000000,0.000000,0.000000,0.600402,0.455988,0.527239,0.476523,0.000000,0.096857,0.000000,0.000000,0.000000,0.000000,0.787697,0.000000,0.000000,0.000000,0.059661,0.070274,0.369676,0.555877,0.328076,0.000000,0.000000,0.000000,0.568415,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.968357,1.000000,1.000000,1.000000
5.533333,0.000000,0.000000,0.671859,1.000000,0.000000,0.205402,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.860482,0.651401,0.000000,0.000000,0.370444,0.389933,0.000000,1.000000,0.244214,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.562757,1.000000,1.000000,1.000000,0.086398,0.470224,0.000000,0.000000,0.000000,0.000000,0.555680,0.431128,0.622182,0.547836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.904768,0.000000,0.011252,0.000000,0.097161,0.071672,0.367799,0.491783,0.319843,0.000000,0.000000,0.000000,0.545714,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.967487,1.000000,1.000000,1.000000
5.566667,0.000000,0.000000,0.691589,1.000000,0.000000,0.219526,1.000000,0.000000,0.092641,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.860248,0.650730,0.000000,0.000000,0.349707,0.388783,0.000000,1.000000,0.206246,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.459229,1.000000,1.000000,1.000000,0.065892,0.411822,0.000000,0.000000,0.000000,0.000000,0.498424,0.405133,0.735130,0.612525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.904039,0.000000,0.036417,0.000000,0.132423,0.069519,0.384736,0.424125,0.313380,0.000000,0.000000,0.000000,0.528921,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.964723,1.000000,1.000000,1.000000
5.600000,0.000000,0.000000,0.664341,1.000000,0.000000,0.224530,1.000000,0.000000,0.234558,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.859402,0.648064,0.000000,0.000000,0.347161,0.386550,0.000000,1.000000,0.190503,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.407591,1.000000,1.000000,1.000000,0.077286,0.427039,0.000000,0.000000,0.000000,0.000000,0.509593,0.392290,0.828109,0.665289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.903036,0.000000,0.029435,0.000000,0.151292,0.065993,0.405211,0.420677,0.318585,0.000000,0.000000,0.000000,0.545672,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.966860,1.000000,1.000000,1.000000
5.633333,0.000000,0.000000,0.619941,1.000000,0.000000,0.226173,1.000000,0.000000,0.366047,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.858350,0.646611,0.000000,0.000000,0.352456,0.385895,0.000000,1.000000,0.187465,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.376790,1.000000,1.000000,1.000000,0.097323,0.467052,0.000000,0.015401,0.000000,0.000000,0.560319,0.387047,0.911354,0.718820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.902047,0.000000,0.015967,0.000000,0.163769,0.062888,0.410376,0.447239,0.325825,0.000000,0.000000,0.000000,0.575349,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.967946,1.000000,1.000000,1.000000
5.666667,0.000000,0.000000,0.600113,1.000000,0.000000,0.227207,1.000000,0.000000,0.438786,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.856983,0.645366,0.000000,0.000000,0.354290,0.387600,0.000000,1.000000,0.182240,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.354198,1.000000,1.000000,1.000000,0.108350,0.487356,0.000000,0.051679,0.000000,0.000000,0.564842,0.381101,0.970641,0.750955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.901280,0.000000,0.015344,0.000000,0.170440,0.061678,0.402541,0.453823,0.330372,0.000000,0.000000,0.000000,0.588183,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.969690,1.000000,1.000000,1.000000
5.700000,0.000000,0.000000,0.597276,1.000000,0.000000,0.230711,1.000000,0.000000,0.502670,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.855143,0.643833,0.000000,0.000000,0.350473,0.388987,0.000000,1.000000,0.172454,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.324181,1.000000,1.000000,1.000000,0.108846,0.484078,0.000000,0.085673,0.000000,0.000000,0.564587,0.375241,1.000000,0.790106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900831,0.000000,0.024344,0.000000,0.179669,0.060485,0.394742,0.446761,0.328963,0.000000,0.000000,0.000000,0.589555,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.972016,1.000000,1.000000,1.000000
5.733333,0.000000,0.000000,0.601647,1.000000,0.000000,0.236004,1.000000,0.000000,0.573063,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.853384,0.641315,0.000000,0.000000,0.342685,0.383451,0.000000,1.000000,0.161354,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.288351,1.000000,1.000000,1.000000,0.103836,0.468590,0.000000,0.126652,0.000000,0.000000,0.572410,0.370797,1.000000,0.835497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.901089,0.000000,0.033558,0.000000,0.190117,0.058636,0.393415,0.434861,0.323666,0.000000,0.000000,0.000000,0.584518,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.977812,1.000000,1.000000,1.000000
5.766667,0.000000,0.000000,0.583895,1.000000,0.000000,0.243114,1.000000,0.000000,0.719682,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.850902,0.638202,0.000000,0.000000,0.339898,0.381942,0.000000,1.000000,0.158175,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.240339,1.000000,1.000000,1.000000,0.106147,0.466978,0.000000,0.239813,0.000000,0.000000,0.645824,0.367780,1.000000,0.908520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.901689,0.000000,0.035032,0.000000,0.207990,0.053946,0.397154,0.446415,0.315533,0.000000,0.000000,0.000000,0.599601,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.980528,1.000000,1.000000,1.000000
5.800000,0.000000,0.000000,0.577953,1.000000,0.000000,0.248765,1.000000,0.000000,0.821935,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.848476,0.636705,0.000000,0.000000,0.336513,0.381644,0.000000,1.000000,0.152141,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.203364,1.000000,1.000000,1.000000,0.107213,0.461141,0.000000,0.306310,0.000000,0.000000,0.677511,0.363342,1.000000,0.960061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.901800,0.000000,0.034711,0.000000,0.220128,0.049154,0.403961,0.446320,0.309093,0.000000,0.000000,0.000000,0.606502,1.000000,0.000000,1.000000,0.999895,0.000000,0.000000,1.000000,0.982811,1.000000,1.000000,1.000000
5.833333,0.000000,0.000000,0.569986,1.000000,0.000000,0.252238,1.000000,0.000000,0.895366,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.846280,0.635550,0.000000,0.000000,0.335332,0.380890,0.000000,1.000000,0.147120,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.179005,1.000000,1.000000,1.000000,0.111814,0.464082,0.000000,0.350872,0.000000,0.000000,0.696352,0.359041,1.000000,0.996943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.901426,0.000000,0.028740,0.000000,0.227317,0.044754,0.410778,0.448501,0.305040,0.000000,0.000000,0.000000,0.613541,1.000000,0.000000,1.000000,0.999762,0.000000,0.000000,1.000000,0.985735,1.000000,1.000000,1.000000
5.866667,0.000000,0.000000,0.563786,1.000000,0.000000,0.255886,1.000000,0.000000,0.962376,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.844264,0.634561,0.000000,0.000000,0.334164,0.380418,0.000000,1.000000,0.142607,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.156121,1.000000,1.000000,1.000000,0.115613,0.466235,0.000000,0.392286,0.000000,0.000000,0.715043,0.354906,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900668,0.000000,0.023211,0.000000,0.233893,0.040584,0.415110,0.450036,0.299528,0.000000,0.000000,0.000000,0.619350,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.988535,1.000000,1.000000,1.000000
5.900000,0.000000,0.000000,0.569492,1.000000,0.000000,0.261190,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.841869,0.633174,0.000000,0.000000,0.329827,0.381456,0.000000,1.000000,0.134982,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.127755,1.000000,1.000000,1.000000,0.113829,0.455166,0.000000,0.425345,0.000000,0.000000,0.721874,0.349514,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900036,0.000000,0.018636,0.000000,0.241632,0.035603,0.425708,0.440059,0.290037,0.000000,0.000000,0.000000,0.618470,1.000000,0.000000,1.000000,0.999248,0.000000,0.000000,1.000000,0.997186,1.000000,1.000000,1.000000
5.933333,0.000000,0.000000,0.576350,1.000000,0.000000,0.266138,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.839683,0.631838,0.000000,0.000000,0.324757,0.380231,0.000000,1.000000,0.126345,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.102445,1.000000,1.000000,1.000000,0.109714,0.443824,0.000000,0.455078,0.000000,0.000000,0.732261,0.346074,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.899007,0.000000,0.010733,0.000000,0.248083,0.031388,0.438466,0.430180,0.279802,0.000000,0.000000,0.000000,0.612970,1.000000,0.000000,1.000000,0.998550,0.000000,0.000000,1.000000,0.998742,1.000000,1.000000,1.000000
5.966667,0.000000,0.000000,0.594389,1.000000,0.000000,0.272976,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.837612,0.630861,0.000000,0.000000,0.317434,0.379954,0.000000,1.000000,0.116365,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.073764,1.000000,1.000000,1.000000,0.098964,0.420211,0.000000,0.479163,0.000000,0.000000,0.739886,0.342627,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.897727,0.000000,0.009245,0.000000,0.255584,0.027836,0.449484,0.410724,0.264127,0.000000,0.000000,0.000000,0.599483,1.000000,0.000000,1.000000,0.998596,0.000000,0.000000,1.000000,0.999310,1.000000,1.000000,1.000000
6.000000,0.000000,0.000000,0.631035,1.000000,0.000000,0.283469,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.835318,0.629333,0.000000,0.000000,0.304793,0.380403,0.000000,1.000000,0.103157,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.033946,1.000000,1.000000,1.000000,0.079485,0.375705,0.000000,0.500701,0.000000,0.000000,0.739396,0.338726,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.896827,0.000000,0.037798,0.000000,0.267595,0.025605,0.441012,0.375873,0.241117,0.000000,0.000000,0.000000,0.574285,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
6.033333,0.000000,0.000000,0.702217,1.000000,0.000000,0.307509,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.833419,0.629504,0.000000,0.000000,0.280775,0.380339,0.000000,1.000000,0.088883,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.044767,0.278100,0.000000,0.584755,0.000000,0.000000,0.769474,0.333175,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.896814,0.000000,0.099057,0.000000,0.298134,0.015484,0.436321,0.319761,0.200593,0.000000,0.000000,0.000000,0.546391,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
6.066667,0.000000,0.000000,0.789767,1.000000,0.000000,0.330983,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.832689,0.630453,0.000000,0.000000,0.255186,0.368527,0.007765,1.000000,0.067049,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.020652,0.181938,0.000000,0.588874,0.000000,0.000000,0.697767,0.314037,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.895342,0.000000,0.161455,0.000000,0.323880,0.000899,0.449344,0.235342,0.165615,0.000000,0.000000,0.000000,0.516072,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.999752,1.000000,1.000000,1.000000
6.100000,0.000000,0.000000,0.862150,1.000000,0.000000,0.353197,1.000000,0.000000,1.000000,1.000000,1.000000,0.998226,0.000000,0.000000,0.000000,1.000000,0.831850,0.629477,0.000000,0.000000,0.234215,0.354943,0.035649,1.000000,0.055053,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.006213,0.105550,0.000000,0.613995,0.000000,0.000000,0.649015,0.296430,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.893600,0.000000,0.222363,0.000000,0.349249,0.000000,0.463587,0.168567,0.130558,0.000000,0.000000,0.000000,0.497687,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.997888,1.000000,1.000000,1.000000
6.133333,0.000000,0.000000,0.942724,1.000000,0.000000,0.378510,1.000000,0.000000,1.000000,1.000000,1.000000,0.895005,0.000000,0.000000,0.000000,1.000000,0.830865,0.627703,0.000000,0.000000,0.212466,0.340682,0.066698,1.000000,0.051147,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.020935,0.000000,0.659756,0.000000,0.000000,0.619361,0.280244,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.891925,0.000000,0.300302,0.000000,0.378291,0.000000,0.478453,0.100358,0.086593,0.000000,0.000000,0.000000,0.480366,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.996607,1.000000,1.000000,1.000000
