time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
1.000000,0.000000,0.142741,0.883370,1.000000,0.000000,0.229210,1.000000,0.092298,0.000000,0.081770,1.000000,1.000000,0.000000,0.000000,0.172701,1.000000,0.861139,0.646379,0.605395,0.422907,0.388669,0.367502,0.000000,0.559240,0.645057,0.515280,0.000000,1.000000,0.690187,1.000000,1.000000,1.000000,0.187658,0.000000,0.428761,0.826827,1.000000,1.000000,1.000000,1.000000,0.416131,0.695580,0.000000,0.000000,0.224143,0.051417,1.000000,0.763674,0.400347,0.000000,0.000000,1.000000,0.372024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.173458,0.943206,0.090210,0.004604,0.000000,0.000000,0.920715,1.000000,0.000000,0.739300,1.000000,0.000000,0.260409,0.299332,1.000000,1.000000,1.000000,1.000000
1.033333,0.000000,0.138339,0.880917,1.000000,0.000000,0.233346,1.000000,0.097678,0.000000,0.041369,1.000000,1.000000,0.000000,0.000000,0.160242,1.000000,0.860986,0.646343,0.606610,0.453487,0.388777,0.369967,0.000000,0.537136,0.649885,0.517221,0.000000,1.000000,0.706508,1.000000,1.000000,1.000000,0.147007,0.000000,0.447138,0.749889,1.000000,1.000000,1.000000,1.000000,0.428238,0.714789,0.000000,0.000000,0.240931,0.057727,1.000000,0.774974,0.424300,0.000000,0.000000,1.000000,0.405231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.158742,0.951697,0.082672,0.015710,0.000000,0.000000,0.928574,1.000000,0.000000,0.720698,1.000000,0.000000,0.267965,0.250981,1.000000,1.000000,1.000000,1.000000
1.066667,0.000000,0.144895,0.884736,1.000000,0.000000,0.233034,1.000000,0.098633,0.000000,0.035655,1.000000,1.000000,0.000000,0.000000,0.165130,1.000000,0.861115,0.646822,0.607188,0.460591,0.389131,0.370216,0.000000,0.542688,0.650025,0.520144,0.000000,1.000000,0.709048,1.000000,1.000000,1.000000,0.152896,0.000000,0.444729,0.745335,1.000000,1.000000,1.000000,1.000000,0.427870,0.712397,0.000000,0.000000,0.239222,0.054769,1.000000,0.774220,0.420253,0.000000,0.000000,1.000000,0.417262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.158060,0.948096,0.082453,0.016252,0.000000,0.000000,0.927293,1.000000,0.000000,0.707544,1.000000,0.000000,0.274966,0.243979,1.000000,1.000000,1.000000,1.000000
1.100000,0.000000,0.142025,0.883679,1.000000,0.000000,0.231438,1.000000,0.097320,0.000000,0.050773,1.000000,1.000000,0.000000,0.000000,0.172430,1.000000,0.861153,0.646787,0.607691,0.441357,0.389132,0.369708,0.000000,0.552099,0.647391,0.518016,0.000000,1.000000,0.701845,1.000000,1.000000,1.000000,0.170080,0.000000,0.439391,0.768846,1.000000,1.000000,1.000000,1.000000,0.425647,0.709788,0.000000,0.000000,0.233373,0.052126,1.000000,0.769875,0.414616,0.000000,0.000000,1.000000,0.400952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.163721,0.944095,0.086665,0.012996,0.000000,0.000000,0.926571,1.000000,0.000000,0.711112,1.000000,0.000000,0.273038,0.259234,1.000000,1.000000,1.000000,1.000000
1.133333,0.000000,0.122408,0.873893,1.000000,0.000000,0.230649,1.000000,0.094032,0.000000,0.078403,1.000000,1.000000,0.000000,0.000000,0.174965,1.000000,0.861066,0.646614,0.608832,0.403659,0.389017,0.369359,0.000000,0.552937,0.643593,0.508936,0.000000,1.000000,0.687622,1.000000,1.000000,1.000000,0.178224,0.000000,0.439628,0.794252,1.000000,1.000000,1.000000,1.000000,0.426488,0.716027,0.000000,0.000000,0.230316,0.054283,1.000000,0.765953,0.420147,0.000000,0.000000,1.000000,0.356071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171870,0.945311,0.092633,0.009289,0.000000,0.000000,0.931172,1.000000,0.000000,0.732574,1.000000,0.000000,0.259585,0.288104,1.000000,1.000000,1.000000,1.000000
1.166667,0.000000,0.118606,0.871300,1.000000,0.000000,0.229345,1.000000,0.091681,0.000000,0.096605,1.000000,1.000000,0.000000,0.000000,0.173573,1.000000,0.860963,0.646631,0.605527,0.381316,0.388997,0.369426,0.000000,0.558716,0.641478,0.506443,0.000000,1.000000,0.680271,1.000000,1.000000,1.000000,0.192020,0.000000,0.431602,0.824116,1.000000,1.000000,1.000000,1.000000,0.422920,0.713235,0.000000,0.000000,0.225052,0.052752,1.000000,0.762414,0.415204,0.000000,0.000000,1.000000,0.334902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.177540,0.945041,0.095150,0.004353,0.000000,0.000000,0.928546,1.000000,0.000000,0.752148,1.000000,0.000000,0.247662,0.307578,1.000000,1.000000,1.000000,1.000000
1.200000,0.000000,0.129686,0.876150,1.000000,0.000000,0.228616,1.000000,0.092234,0.000000,0.092152,1.000000,1.000000,0.000000,0.000000,0.169001,1.000000,0.860828,0.646479,0.600541,0.386774,0.388907,0.369914,0.000000,0.563698,0.642415,0.511216,0.000000,1.000000,0.684668,1.000000,1.000000,1.000000,0.199614,0.000000,0.422808,0.833718,1.000000,1.000000,1.000000,1.000000,0.418920,0.706361,0.000000,0.000000,0.222550,0.049512,1.000000,0.762325,0.406425,0.000000,0.000000,1.000000,0.348729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176469,0.944174,0.092836,0.002284,0.000000,0.000000,0.922131,1.000000,0.000000,0.756231,1.000000,0.000000,0.244783,0.302531,1.000000,1.000000,1.000000,1.000000
1.233333,0.000000,0.132314,0.876609,1.000000,0.000000,0.230460,1.000000,0.096234,0.000000,0.065414,1.000000,1.000000,0.000000,0.000000,0.159659,1.000000,0.860720,0.646407,0.598573,0.404247,0.388927,0.371828,0.000000,0.553795,0.645720,0.515306,0.000000,1.000000,0.696788,1.000000,1.000000,1.000000,0.181359,0.000000,0.429402,0.792065,1.000000,1.000000,1.000000,1.000000,0.424570,0.715596,0.000000,0.000000,0.231205,0.051169,1.000000,0.769212,0.416009,0.000000,0.000000,1.000000,0.376264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166942,0.948806,0.087818,0.007946,0.000000,0.000000,0.923675,1.000000,0.000000,0.747473,1.000000,0.000000,0.248161,0.269197,1.000000,1.000000,1.000000,1.000000
1.266667,0.000000,0.134850,0.878315,1.000000,0.000000,0.230449,1.000000,0.096204,0.000000,0.063609,1.000000,1.000000,0.000000,0.000000,0.161520,1.000000,0.860758,0.646582,0.598879,0.408068,0.389085,0.371872,0.000000,0.555454,0.645949,0.516317,0.000000,1.000000,0.697646,1.000000,1.000000,1.000000,0.182600,0.000000,0.428366,0.790239,1.000000,1.000000,1.000000,1.000000,0.424274,0.714246,0.000000,0.000000,0.230516,0.050209,1.000000,0.768748,0.414509,0.000000,0.000000,1.000000,0.379960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166953,0.947518,0.087530,0.007913,0.000000,0.000000,0.923341,1.000000,0.000000,0.741895,1.000000,0.000000,0.250532,0.267686,1.000000,1.000000,1.000000,1.000000
1.300000,0.000000,0.132464,0.877854,1.000000,0.000000,0.228585,1.000000,0.092391,0.000000,0.088566,1.000000,1.000000,0.000000,0.000000,0.167537,1.000000,0.860702,0.646387,0.598225,0.386350,0.389007,0.370763,0.000000,0.566022,0.642764,0.512640,0.000000,1.000000,0.686787,1.000000,1.000000,1.000000,0.202280,0.000000,0.418788,0.831665,1.000000,1.000000,1.000000,1.000000,0.418636,0.706115,0.000000,0.000000,0.221941,0.047768,1.000000,0.762359,0.405261,0.000000,0.000000,1.000000,0.353299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.175953,0.943489,0.091683,0.001721,0.000000,0.000000,0.920672,1.000000,0.000000,0.754369,1.000000,0.000000,0.242789,0.297406,1.000000,1.000000,1.000000,1.000000
1.333333,0.000000,0.125218,0.874045,1.000000,0.000000,0.227772,1.000000,0.089357,0.000000,0.107990,1.000000,1.000000,0.000000,0.000000,0.164945,1.000000,0.860486,0.646033,0.595497,0.363710,0.388831,0.370666,0.000000,0.568655,0.640577,0.508159,0.000000,1.000000,0.678496,1.000000,1.000000,1.000000,0.210829,0.000000,0.412774,0.859825,1.000000,1.000000,1.000000,1.000000,0.415784,0.704592,0.000000,0.000000,0.218053,0.048012,1.000000,0.759191,0.403846,0.000000,0.000000,1.000000,0.326724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.181821,0.944295,0.093854,0.000000,0.000000,0.000000,0.919519,1.000000,0.000000,0.775542,1.000000,0.000000,0.228963,0.319580,1.000000,1.000000,1.000000,1.000000
1.366667,0.000000,0.121654,0.870859,1.000000,0.000000,0.228482,1.000000,0.090310,0.000000,0.103216,1.000000,1.000000,0.000000,0.000000,0.155422,1.000000,0.860329,0.646129,0.591360,0.358049,0.388918,0.372385,0.000000,0.564187,0.641108,0.508000,0.000000,1.000000,0.680903,1.000000,1.000000,1.000000,0.205428,0.000000,0.412402,0.849805,1.000000,1.000000,1.000000,1.000000,0.417919,0.711179,0.000000,0.000000,0.221093,0.048876,1.000000,0.761694,0.409536,0.000000,0.000000,1.000000,0.326938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.179092,0.948409,0.091861,0.000000,0.000000,0.000000,0.919461,1.000000,0.000000,0.787139,1.000000,0.000000,0.220179,0.311012,1.000000,1.000000,1.000000,1.000000
1.400000,0.000000,0.133063,0.876393,1.000000,0.000000,0.227573,1.000000,0.090081,0.000000,0.103698,1.000000,1.000000,0.000000,0.000000,0.154080,1.000000,0.860294,0.646235,0.586630,0.360556,0.389021,0.372792,0.000000,0.573579,0.640741,0.511550,0.000000,1.000000,0.682424,1.000000,1.000000,1.000000,0.218502,0.000000,0.400874,0.866307,1.000000,1.000000,1.000000,1.000000,0.412758,0.702066,0.000000,0.000000,0.215993,0.044367,1.000000,0.759583,0.398403,0.000000,0.000000,1.000000,0.336332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.180148,0.944917,0.090162,0.000000,0.000000,0.000000,0.912478,1.000000,0.000000,0.789935,1.000000,0.000000,0.217570,0.311881,1.000000,1.000000,1.000000,1.000000
1.433333,0.000000,0.139463,0.879775,1.000000,0.000000,0.227120,1.000000,0.089372,0.000000,0.104962,1.000000,1.000000,0.000000,0.000000,0.151095,1.000000,0.860136,0.645832,0.582826,0.360729,0.388860,0.373054,0.000000,0.578420,0.640555,0.513016,0.000000,1.000000,0.683205,1.000000,1.000000,1.000000,0.225123,0.000000,0.392670,0.879135,1.000000,1.000000,1.000000,1.000000,0.409034,0.695783,0.000000,0.000000,0.213078,0.042139,1.000000,0.758364,0.392155,0.000000,0.000000,1.000000,0.339391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.181066,0.943395,0.088473,0.000000,0.000000,0.000000,0.907729,1.000000,0.000000,0.795172,1.000000,0.000000,0.212695,0.314426,1.000000,1.000000,1.000000,1.000000
1.466667,0.000000,0.139621,0.879931,1.000000,0.000000,0.227419,1.000000,0.087645,0.000000,0.108137,1.000000,1.000000,0.000000,0.000000,0.145141,1.000000,0.859921,0.645556,0.579879,0.359229,0.388796,0.373499,0.000000,0.577040,0.640706,0.511930,0.000000,1.000000,0.682601,1.000000,1.000000,1.000000,0.223015,0.000000,0.388291,0.886919,1.000000,1.000000,1.000000,1.000000,0.407062,0.693479,0.000000,0.000000,0.212584,0.042641,1.000000,0.758135,0.391930,0.000000,0.000000,1.000000,0.333270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.182020,0.945060,0.086568,0.000000,0.000000,0.000000,0.905790,1.000000,0.000000,0.805473,1.000000,0.000000,0.203904,0.320515,1.000000,1.000000,1.000000,1.000000
1.500000,0.000000,0.141760,0.880916,1.000000,0.000000,0.226994,1.000000,0.085620,0.000000,0.115954,1.000000,1.000000,0.000000,0.000000,0.140646,1.000000,0.859730,0.645455,0.575639,0.352136,0.388836,0.373992,0.000000,0.580855,0.639942,0.511286,0.000000,1.000000,0.680325,1.000000,1.000000,1.000000,0.229747,0.000000,0.379447,0.906063,1.000000,1.000000,1.000000,1.000000,0.403234,0.688522,0.000000,0.000000,0.209115,0.041120,1.000000,0.756218,0.387325,0.000000,0.000000,1.000000,0.325037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.184790,0.944796,0.085556,0.000000,0.000000,0.000000,0.901739,1.000000,0.000000,0.818472,1.000000,0.000000,0.193794,0.330947,1.000000,1.000000,1.000000,1.000000
1.533333,0.000000,0.140290,0.880043,1.000000,0.000000,0.226280,1.000000,0.082646,0.000000,0.132435,1.000000,1.000000,0.000000,0.000000,0.137340,1.000000,0.859663,0.645760,0.570657,0.338045,0.388992,0.374198,0.000000,0.586829,0.638098,0.508792,0.000000,1.000000,0.673846,1.000000,1.000000,1.000000,0.241402,0.000000,0.369041,0.931193,1.000000,1.000000,1.000000,1.000000,0.398745,0.683637,0.000000,0.000000,0.203685,0.039360,1.000000,0.752628,0.382299,0.000000,0.000000,1.000000,0.305557,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190261,0.943927,0.086152,0.000000,0.000000,0.000000,0.897908,1.000000,0.000000,0.837366,1.000000,0.000000,0.180395,0.350659,1.000000,1.000000,1.000000,1.000000
1.566667,0.000000,0.145146,0.881914,1.000000,0.000000,0.224228,1.000000,0.080423,0.000000,0.152976,1.000000,1.000000,0.000000,0.000000,0.136530,1.000000,0.859578,0.645718,0.563132,0.315650,0.389022,0.374216,0.000000,0.601389,0.635043,0.508569,0.000000,1.000000,0.666851,1.000000,1.000000,1.000000,0.267377,0.000000,0.352469,0.975009,1.000000,1.000000,1.000000,1.000000,0.390993,0.673092,0.000000,0.000000,0.194085,0.034297,1.000000,0.746949,0.368588,0.000000,0.000000,1.000000,0.290962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.197209,0.939379,0.087944,0.000000,0.000000,0.000000,0.889653,1.000000,0.000000,0.858267,1.000000,0.000000,0.168297,0.372530,1.000000,1.000000,1.000000,1.000000
1.600000,0.000000,0.140386,0.879662,1.000000,0.000000,0.222328,1.000000,0.074575,0.000000,0.189505,1.000000,1.000000,0.000000,0.000000,0.133165,1.000000,0.859437,0.645576,0.555532,0.280517,0.388971,0.373874,0.000000,0.612816,0.630899,0.503371,0.000000,1.000000,0.652697,1.000000,1.000000,1.000000,0.291783,0.000000,0.334559,1.000000,1.000000,1.000000,1.000000,1.000000,0.382093,0.662874,0.000000,0.000000,0.183422,0.031679,1.000000,0.739430,0.358547,0.000000,0.000000,1.000000,0.249358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.209081,0.936958,0.091025,0.000000,0.000000,0.000000,0.883046,1.000000,0.000000,0.894718,1.000000,0.000000,0.144825,0.415584,1.000000,1.000000,1.000000,1.000000
1.633333,0.000000,0.148273,0.883979,1.000000,0.000000,0.220028,1.000000,0.068136,0.000000,0.224734,1.000000,1.000000,0.000000,0.000000,0.124806,1.000000,0.859263,0.645373,0.542072,0.252362,0.388881,0.373889,0.000000,0.631249,0.626976,0.502199,0.000000,1.000000,0.641764,1.000000,1.000000,1.000000,0.324989,0.000000,0.304275,1.000000,1.000000,1.000000,1.000000,1.000000,0.367192,0.641758,0.000000,0.000000,0.168800,0.025454,1.000000,0.730789,0.338858,0.000000,0.000000,1.000000,0.217570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.221228,0.931468,0.090797,0.000000,0.000000,0.000000,0.868284,1.000000,0.000000,0.936834,1.000000,0.000000,0.116703,0.460163,1.000000,1.000000,1.000000,1.000000
1.666667,0.000000,0.167487,0.895574,1.000000,0.000000,0.217347,1.000000,0.059258,0.000000,0.267194,1.000000,1.000000,0.000000,0.000000,0.111584,1.000000,0.858913,0.644603,0.521703,0.227237,0.388520,0.373522,0.000000,0.658413,0.622084,0.502333,0.000000,1.000000,0.630571,1.000000,1.000000,1.000000,0.369083,0.000000,0.258250,1.000000,1.000000,1.000000,1.000000,1.000000,0.343927,0.605451,0.000000,0.000000,0.148407,0.016159,1.000000,0.719226,0.308948,0.000000,0.000000,1.000000,0.183594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.236783,0.920820,0.087301,0.000000,0.000000,0.000000,0.844156,1.000000,0.000000,0.989643,1.000000,0.000000,0.079675,0.519320,1.000000,1.000000,1.000000,1.000000
1.700000,0.000000,0.182785,0.907459,1.000000,0.000000,0.215333,1.000000,0.046066,0.000000,0.327985,1.000000,1.000000,0.000000,0.000000,0.091442,1.000000,0.858268,0.643259,0.495176,0.192633,0.387949,0.372609,0.000000,0.686900,0.614737,0.496185,0.000000,1.000000,0.612454,1.000000,1.000000,1.000000,0.414632,0.000000,0.202405,1.000000,1.000000,1.000000,1.000000,1.000000,0.315273,0.561283,0.000000,0.000000,0.125082,0.008450,1.000000,0.704325,0.280622,0.000000,0.000000,0.940483,0.121302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.258375,0.907585,0.082001,0.000000,0.000000,0.000000,0.816072,1.000000,0.000000,1.000000,1.000000,0.000000,0.026182,0.607910,1.000000,1.000000,1.000000,1.000000
1.733333,0.000000,0.199713,0.921280,1.000000,0.000000,0.214305,1.000000,0.032266,0.000000,0.387176,1.000000,1.000000,0.000000,0.000000,0.062812,1.000000,0.857325,0.641550,0.462899,0.163465,0.387329,0.372091,0.000000,0.713293,0.607427,0.488563,0.000000,1.000000,0.596318,1.000000,1.000000,1.000000,0.454947,0.000000,0.141041,1.000000,1.000000,1.000000,1.000000,1.000000,0.284593,0.514076,0.000000,0.000000,0.103128,0.001714,1.000000,0.690587,0.255223,0.000000,0.000000,0.867603,0.055802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.279456,0.893594,0.072986,0.000000,0.000000,0.000000,0.784707,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.701370,1.000000,1.000000,1.000000,1.000000
1.766667,0.000000,0.222003,0.936879,1.000000,0.000000,0.214471,1.000000,0.021596,0.000000,0.421028,1.000000,1.000000,0.000000,0.000000,0.029073,1.000000,0.856198,0.639908,0.431881,0.159186,0.386926,0.372595,0.000000,0.729280,0.604188,0.485056,0.000000,1.000000,0.591329,1.000000,1.000000,1.000000,0.476513,0.000000,0.086603,1.000000,1.000000,1.000000,1.000000,1.000000,0.258025,0.472417,0.000000,0.000000,0.088430,0.000000,1.000000,0.683267,0.234383,0.000000,0.000000,0.807146,0.016028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.292305,0.883995,0.059931,0.000000,0.000000,0.000000,0.755397,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.768713,1.000000,1.000000,1.000000,1.000000
1.800000,0.003497,0.248682,0.953429,1.000000,0.000000,0.215063,1.000000,0.014956,0.000000,0.428457,1.000000,1.000000,0.000000,0.000000,0.000682,1.000000,0.855034,0.638565,0.408486,0.178031,0.381130,0.373335,0.000000,0.736184,0.605169,0.486986,0.000000,1.000000,0.596466,1.000000,1.000000,1.000000,0.482175,0.000000,0.046697,1.000000,1.000000,1.000000,1.000000,1.000000,0.238309,0.439194,0.000000,0.000000,0.080573,0.000000,1.000000,0.681281,0.216580,0.000000,0.000000,0.768365,0.007755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.296920,0.878333,0.046372,0.000000,0.000000,0.000000,0.732072,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.803152,1.000000,1.000000,1.000000,1.000000
1.833333,0.004940,0.249044,0.956055,1.000000,0.000000,0.215969,1.000000,0.008529,0.000000,0.445488,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.854021,0.638072,0.397201,0.178447,0.378704,0.373211,0.000000,0.733391,0.604204,0.480962,0.000000,1.000000,0.591495,1.000000,1.000000,1.000000,0.477652,0.000000,0.031623,1.000000,1.000000,1.000000,1.000000,1.000000,0.229941,0.426537,0.000000,0.000000,0.078021,0.000000,1.000000,0.679026,0.216418,0.000000,0.000000,0.742290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.303383,0.878173,0.041362,0.000000,0.000000,0.000000,0.725106,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.840187,1.000000,1.000000,1.000000,1.000000
1.866667,0.011860,0.210169,0.944158,1.000000,0.000000,0.215439,1.000000,0.000000,0.000000,0.534892,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.853340,0.638353,0.385963,0.103097,0.374416,0.369696,0.000000,0.755024,0.587324,0.453156,0.000000,1.000000,0.549266,1.000000,1.000000,1.000000,0.516551,0.000000,0.017202,1.000000,1.000000,1.000000,1.000000,1.000000,0.221830,0.418037,0.000000,0.000000,0.063233,0.000000,1.000000,0.661107,0.229631,0.002935,0.000000,0.694264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.332819,0.861975,0.052960,0.000000,0.000000,0.000000,0.725321,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.951680,1.000000,1.000000,1.000000,1.000000
1.900000,0.024923,0.134316,0.923720,1.000000,0.000000,0.214920,1.000000,0.000000,0.000000,0.719978,1.000000,1.000000,0.000000,0.000000,0.026811,1.000000,0.852912,0.638849,0.357048,0.000000,0.364982,0.363015,0.000000,0.816950,0.548542,0.396705,0.000000,1.000000,0.462568,1.000000,1.000000,1.000000,0.618259,0.000000,0.000000,1.000000,0.916295,1.000000,1.000000,1.000000,0.205418,0.398650,0.000000,0.000000,0.030115,0.000000,0.938874,0.622163,0.257169,0.064158,0.000000,0.602905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.392011,0.817922,0.076574,0.000000,0.000000,0.000000,0.720379,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1.933333,0.033849,0.014091,0.891821,1.000000,0.000000,0.218971,1.000000,0.000000,0.000000,0.975816,1.000000,1.000000,0.000000,0.000000,0.058151,1.000000,0.852571,0.639061,0.312902,0.000000,0.353789,0.354252,0.000000,0.891225,0.494357,0.307775,0.000000,1.000000,0.338834,1.000000,1.000000,1.000000,0.733968,0.000000,0.000000,1.000000,0.771754,1.000000,1.000000,1.000000,0.192296,0.381367,0.000000,0.000000,0.000000,0.001545,0.802537,0.570244,0.320934,0.144218,0.000000,0.491786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.470914,0.760371,0.105286,0.000000,0.000000,0.000000,0.721902,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.999972,1.000000,1.000000,1.000000
1.966667,0.029375,0.000000,0.839644,1.000000,0.000000,0.226454,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.088467,1.000000,0.852462,0.639901,0.276055,0.000000,0.350042,0.348028,0.000000,0.933298,0.444430,0.205434,0.000000,1.000000,0.205220,1.000000,1.000000,1.000000,0.805859,0.000000,0.000000,1.000000,0.644940,1.000000,1.000000,1.000000,0.200928,0.396620,0.000000,0.000000,0.000000,0.016299,0.727718,0.523248,0.414725,0.215047,0.000000,0.417687,0.000000,0.000000,0.000000,0.000000,0.002348,0.000000,0.000000,0.000000,0.031647,0.000000,0.474622,0.724799,0.136053,0.000000,0.000000,0.000000,0.749176,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2.000000,0.019891,0.000000,0.788050,1.000000,0.000000,0.229261,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.126873,1.000000,0.852955,0.642151,0.267800,0.000000,0.356496,0.347300,0.000000,0.958008,0.413136,0.139557,0.000000,1.000000,0.114839,1.000000,1.000000,1.000000,0.856684,0.000000,0.028230,1.000000,0.589263,1.000000,1.000000,1.000000,0.228126,0.443750,0.000000,0.000000,0.000000,0.022409,0.682590,0.493220,0.479098,0.235387,0.000000,0.427177,0.000000,0.000000,0.000000,0.000000,0.044646,0.000000,0.000000,0.000000,0.058017,0.000000,0.473418,0.713254,0.164783,0.000000,0.000000,0.000000,0.785670,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.999768,1.000000,1.000000,1.000000
2.033333,0.004896,0.000000,0.737517,1.000000,0.000000,0.217855,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.162365,1.000000,0.854001,0.644803,0.325352,0.000000,0.383899,0.358145,0.000000,0.939258,0.423240,0.171922,0.000000,1.000000,0.141067,1.000000,1.000000,1.000000,0.858538,0.000000,0.108803,1.000000,0.708280,1.000000,1.000000,1.000000,0.284084,0.566969,0.000000,0.000000,0.000000,0.014621,0.735913,0.514011,0.461948,0.174723,0.000000,0.585220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023281,0.000000,0.470460,0.762354,0.190408,0.000000,0.000000,0.000000,0.828460,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2.066667,0.000000,0.000000,0.757490,1.000000,0.000000,0.214145,1.000000,0.082955,0.000000,0.594978,1.000000,1.000000,0.000000,0.000000,0.163438,1.000000,0.855944,0.649564,0.440316,0.000000,0.395578,0.382566,0.000000,0.818041,0.502018,0.345569,0.000000,1.000000,0.408738,1.000000,1.000000,1.000000,0.626076,0.000000,0.272134,1.000000,1.000000,1.000000,1.000000,1.000000,0.389821,0.750564,0.000000,0.000000,0.092327,0.006282,1.000000,0.640084,0.414770,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.303436,0.855853,0.156935,0.000000,0.000000,0.000000,0.869797,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.732495,1.000000,1.000000,1.000000,1.000000
